id_tabe,shop_name_tabe,tabelog_url_tabe,rating_value_tabe,rating_cnt_tabe,post_code_tabe,addr_region_tabe,addr_local_tabe,street_addr_tabe,latitude_tabe,longitude_tabe,tel_tabe,eigyo_info_tabe,nearest_station_tabe,homepage_tabe,official_account_tabe
739,劇的ラーメン雑把,https://tabelog.com/fukushima/A0704/A070401/7017130/,3.08,9,9708026,福島県,いわき市,平字城東1-3-1,37.061892296543334,140.89798176277557,不明の為情報お待ちしております,火曜日、水曜日,いわき駅,https://zappa.therestaurant.jp/,https://twitter.com/ramenzappa?s=21
740,今を粋ろ 米子店,https://tabelog.com/tottori/A3103/A310301/31003796/,3.36,41,6830805,鳥取県,米子市,西福原1-3-25,35.44033423682188,133.33851308645734,0859-30-4558,月曜日　※祝日の場合は火曜日に振替,後藤駅,,https://twitter.com/dhfmLcBzIIWPVSb?lang=ja
741,ロケットパンチ,https://tabelog.com/chiba/A1201/A120101/12052418/,3.19,11,2600015,千葉県,千葉市中央区,富士見1-8-5,35.61268423289188,140.11781494639757,043-227-6667,日曜定休日,栄町駅,,
742,新潟発祥 なおじ 東陽町店,https://tabelog.com/tokyo/A1313/A131303/13248348/,3.23,25,1350016,東京都,江東区,東陽2-5-18 ジャパンハイツ東陽 1Ｆ,35.66902793812137,139.8162110115174,03-3689-7080,無休,東陽町駅,https://naoji.jp/shop/toyocho.html,
743,らーめん影武者 本館,https://tabelog.com/tokyo/A1311/A131101/13253881/,3.21,24,1010021,東京都,千代田区,外神田3-4-16 1F,35.70096899556139,139.77018780755967,03-3253-2922,無休,末広町駅,,
744,ラーメン 池田屋 吹田店,https://tabelog.com/osaka/A2706/A270602/27108343/,3.49,55,5640036,大阪府,吹田市,寿町1-3-3,34.75826835530133,135.51939812774884,不明の為情報お待ちしております,水,吹田駅（阪急）,,https://twitter.com/6GD6YmOLu64oK64
745,支那そば屋 三馬店,https://tabelog.com/ishikawa/A1701/A170101/17001398/,3.23,27,9218162,石川県,金沢市,三馬3-193,36.52935224384066,136.63209945186486,076-244-9144,水曜日,野々市工大前駅,http://www.age-group.com/,
746,博多だるまJAPAN イオンモール幕張新都心店,https://tabelog.com/chiba/A1201/A120102/12033367/,3.46,92,2610024,千葉県,千葉市美浜区,豊砂1-1 イオンモール幕張新都心 グランドモール 3F LIVE KITCHEN,35.65474793105793,140.03051498218343,043-211-8588,イオンモール幕張新都心に準ずる,海浜幕張駅,http://www.ra-hide.com/,
747,麺屋しずる 豊川店,https://tabelog.com/aichi/A2306/A230602/23059933/,3.05,14,4420889,愛知県,豊川市,南大通り5-11,34.818508469472924,137.37376551583077,0533-56-9723,無休,諏訪町駅,http://www.menya426.jp/,
748,らーめん　ぬーぼう 三代目店,https://tabelog.com/yamagata/A0601/A060101/6005271/,3.44,54,9900000,山形県,山形市,あかねヶ丘1-17-20,38.251052041075624,140.30920174314548,023-646-5780,　水曜日,山形駅,http://www.nubou.jp/,
749,二家風亭麺楽,https://tabelog.com/aichi/A2302/A230201/23059370/,3.31,26,4910201,愛知県,一宮市,奥町宮東28-1,35.332343966270706,136.77170823731348,0586-83-2420,火曜日　※臨時休業日あり。,新木曽川駅,,https://www.facebook.com/NikahuteiM
750,北海道らーめん 奏 蒲田店,https://tabelog.com/tokyo/A1315/A131503/13216593/,3.19,17,1440051,東京都,大田区,西蒲田8-22-3,35.56046493877593,139.71369578320147,03-5744-9133,なし（年末年始を除く）,蒲田駅,,
751,弐代目にぼshin. 高崎店,https://tabelog.com/aomori/A0202/A020201/2009113/,3.31,29,0368091,青森県,弘前市,高崎2-1-16,40.60825421676193,140.49196692351882,0172-80-9033,無休,弘前駅,http://tukemenshin.com/,https://www.facebook.com/pages/二代目にぼshin/902692476472787?rf=923914897676035
752,豚人なかまる 彦根店,https://tabelog.com/shiga/A2503/A250303/25005995/,3.12,46,5220027,滋賀県,彦根市,東沼波町181-2,35.25417112166626,136.26540056227807,0749-22-6955,第2、第4水曜日,彦根口駅,http://www.menyanakamaru.com/shop/itijyouji.html,
753,太一商店 浜線バイパス店,https://tabelog.com/kumamoto/A4301/A430101/43010426/,3.40,68,8620965,熊本県,熊本市南区,田迎町田井島249-1,32.76514588558292,130.72696707231253,096-202-4457,なし,八丁馬場駅,,https://www.facebook.com/taichi.syouten
754,鬼屋 つくば本店,https://tabelog.com/ibaraki/A0802/A080201/8023486/,3.26,13,3050005,茨城県,つくば市,天久保1-8-6,36.09222444699759,140.1086186312447,050-1403-3885,無休,つくば駅,,
756,幻の中華そば加藤屋 百万遍 にぼ次朗,https://tabelog.com/kyoto/A2601/A260302/26018246/,3.52,74,6068301,京都府,京都市左京区,吉田泉殿町1-90,35.02846342545537,135.77850750180173,075-761-6767,水曜定休休業日,出町柳駅,http://www.katoya.biz/,
757,景勝軒 富山店,https://tabelog.com/toyama/A1601/A160101/16008451/,3.03,16,9398048,富山県,富山市,太田80-161,36.669413909738424,137.2352756872241,076-482-5913,火,大泉駅,http://www.keishoken.jp,
758,ぶっ豚 聖蹟桜ヶ丘店,https://tabelog.com/tokyo/A1327/A132702/13241322/,3.37,24,2060011,東京都,多摩市,関戸2-39-17 桜ヶ丘コートビレッジ 1F,35.64992940971622,139.44955317507723,042-400-6955,11:30～15:00 <br>17:00～23:00</br>,聖蹟桜ケ丘駅,,
759,横浜家系ラーメン 吟家 東金店,https://tabelog.com/chiba/A1205/A120503/12046436/,3.09,11,2830821,千葉県,東金市,小野73-1,35.571302660809586,140.33100970143377,047-578-4645,不定,福俵駅,http://吟家.com/,
760,りょう二郎 川内店,https://tabelog.com/hiroshima/A3401/A340107/34023553/,3.29,30,7310102,広島県,広島市安佐南区,川内6-22-13,34.47303260954609,132.48965899115612,082-962-6666,日曜営業,七軒茶屋駅,,https://www.instagram.com/ryoujirou_mashi/
761,ラーメン 豚翔,https://tabelog.com/tokyo/A1322/A132205/13196285/,3.11,13,1740052,東京都,板橋区,蓮沼町45-8,35.76952880304529,139.70190893260568,不明の為情報お待ちしております,月曜日 ＆ 不定休,本蓮沼駅,https://ton-sho.com,
762,加藤商店,https://tabelog.com/hokkaido/A0101/A010103/1057454/,3.40,11,0600000,北海道,札幌市中央区,南1条東5-1-56,43.0615439929448,141.36429152311618,011-231-5987,日曜日・祝日　(御相談に応じます）,バスセンター前駅,http://www.kato-shoten.jp,https://www.facebook.com/KATOSHOTEN5987
763,175°DENO 担担麺 福島店,https://tabelog.com/fukushima/A0701/A070101/7015193/,3.21,23,9601102,福島県,福島市,永井川字壇ノ腰5-5,37.72464648904767,140.4573495094938,024-572-5351,なし,南福島駅,http://branche-ms.com/groupshoplistcat/shop_175deno/,
764,ラーメン盛 竹ノ塚店,https://tabelog.com/tokyo/A1324/A132404/13253389/,3.05,8,1200000,東京都,足立区,竹ノ塚1-40-1,35.7931847798351,139.79136763612752,03-5851-8339,不定休,竹ノ塚駅,,
765,バードメン,https://tabelog.com/iwate/A0302/A030202/3008540/,3.36,25,0240094,岩手県,北上市,本通り2-3-40,39.289690613805256,141.11703127661704,非設置,不定休,柳原駅,http://osumituki.com>,
766,齋藤鶏治郎,https://tabelog.com/tokyo/A1302/A130202/13265011/,3.06,5,1040031,東京都,中央区,京橋1-17-12 吉住ビル 1F,35.67779097971297,139.77365553116812,03-6263-0309,月曜日、火曜日、水曜日、木曜日、金曜日,宝町駅,,
767,夢を語れ山梨,https://tabelog.com/yamanashi/A1901/A190101/19012187/,3.06,6,4000124,山梨県,甲斐市,中下条1232-1,35.68273560567614,138.52620584852025,不明の為情報お待ちしております,木曜日,竜王駅,,https://twitter.com/yumekata_yaman
768,ラーメン 祐三,https://tabelog.com/yamaguchi/A3504/A350401/35011297/,3.11,13,7550039,山口県,宇部市,東梶返1-9-5,33.95522837063936,131.2707973914708,0836-43-9639,日曜日,東新川駅,,https://www.facebook.com/https://m.facebook.com/2212909112065182/photos/pcb.2229010447121715/2229010330455060/?type=3&source=49
769,夢を語れ福岡,https://tabelog.com/fukuoka/A4001/A400202/40054142/,3.27,16,8140161,福岡県,福岡市早良区,飯倉2-1-11,33.5680068590767,130.35568399770585,不明の為情報お待ちしております,不定休,茶山駅,,https://twitter.com/YumewokatareF
770,弘前大勝軒,https://tabelog.com/aomori/A0202/A020201/2010710/,3.30,15,0360000,青森県,弘前市,大字松ケ枝3-1-4,40.60481171544986,140.48671446267863,0172-55-5367,火曜日,弘前駅,http://www.tai-sho-ken.com/top.html,https://www.facebook.com/hirosakitaishoken/?hc_ref=ARQxstWQqIwOlgCwO-cIfRyuvkst-fQ6iPpjNiiPQlFaDIZgD6MwDhHj9SP3wify6mg&fref=nf&__xts__[0]=68.ARB26u6-BiX1UHtJA_VXaqaYbOZj_jB11xOg7WWn_lV5NaSCyb_lIt39byunT-ptLCIzHNn_Bxv_Qmvxd11MHiuRqqS5LuXkFE72GfzIceoidqamAX
771,ラーメン荘 歴史を刻め 寝屋川,https://tabelog.com/osaka/A2707/A270702/27114151/,3.39,31,5720838,大阪府,寝屋川市,八坂町30-11,34.76719530732603,135.62220417870378,不明の為情報お待ちしております,"日曜日
【日曜日営業します】
※11時〜20時の通し営業
※月末の最終日曜日のみお休み",寝屋川市駅,,https://twitter.com/rekishi_neya
772,ユメヲカタレ オキナワ,https://tabelog.com/okinawa/A4703/A470404/47022971/,3.30,15,9012214,沖縄県,宜野湾市,我如古2-12-6,26.25430969044129,127.76343351979412,不明の為情報お待ちしております,日・月・木夜（12月9日以降：日・月）,てだこ浦西駅,https://www.yumewokatare.com/,https://www.facebook.com/YWKOkinawa/
773,麺屋 花の名,https://tabelog.com/nagano/A2003/A200302/20023585/,3.12,11,3850011,長野県,佐久市,猿久保667-5,36.25699909093353,138.47327908172255,不明の為情報お待ちしております,水曜日,北中込駅,,https://www.instagram.com/menya_hananona
774,太一商店 行橋店,https://tabelog.com/fukuoka/A4006/A400601/40034757/,3.45,44,8240001,福岡県,行橋市,行事3-28-60,33.742600986911214,130.9773071111163,0930-31-7120,不定休。店の戸口や店内に休日が掲示されています。,小波瀬西工大前駅,,https://www.facebook.com/taichi.syouten
775,３代目 ラーメン ぶたまる,https://tabelog.com/chiba/A1207/A120704/12032707/,3.33,22,2940045,千葉県,館山市,北条1583-5,34.99040891259061,139.8671030297979,不明の為情報お待ちしております,月曜日、第1火曜日,館山駅,https://ameblo.jp/butamaru03/,
776,喜笑家 くすくす 並木店,https://tabelog.com/hiroshima/A3401/A340114/34013540/,3.08,6,7300029,広島県,広島市中区,三川町4-19 サンビレッジ並木 2F,34.39053510692642,132.4614193014618,082-249-4129,無し,八丁堀駅,https://m.facebook.com/%E3%81%8F%E3%81%99%E3%81%8F%E3%81%99-%E4%B8%A6%E6%9C%A8%E5%BA%97-114988451925336/,https://twitter.com/7ePPiP5n9eoPcfK
777,ユメヲカタレキョウト,https://tabelog.com/kyoto/A2601/A260501/26029928/,3.38,19,6028347,京都府,京都市上京区,四番町126-10,35.0241171240765,135.74100026133019,不明の為情報お待ちしております,火曜日定休・水曜は夜だけ,北野白梅町駅,,https://www.facebook.com/Yume-Wo-Katare-Kyoto-896283457203012/
778,にぼ神 角ふじ,https://tabelog.com/gunma/A1001/A100101/10013835/,3.36,33,3792162,群馬県,前橋市,小島田町27-3,36.36692143261307,139.13732164980857,027-289-6063,年中無休,駒形駅,,
779,まるぎん道場,https://tabelog.com/aichi/A2305/A230504/23055301/,3.37,35,4450870,愛知県,西尾市,永吉2-79,34.860458327172665,137.04999991752675,0563-65-3117,水曜,西尾駅,http://www.marugin-s.com/,
780,麺家 なると 掛尾店,https://tabelog.com/toyama/A1601/A160101/16007102/,3.13,20,9398212,富山県,富山市,掛尾町607,36.66649897819275,137.20544246574548,076-492-7610,火曜,南富山駅,,
781,らー麺だるま,https://tabelog.com/chiba/A1201/A120105/12051760/,3.22,14,2640032,千葉県,千葉市若葉区,みつわ台4-16-4,35.64213025960192,140.13426777979822,043-290-1260,水曜日,みつわ台駅,,https://www.instagram.com/ramen_daruma/
782,八甲田麺業Ｒ,https://tabelog.com/aomori/A0202/A020201/2011288/,3.11,6,0368003,青森県,弘前市,駅前町9-20 ヒロロ 4F フードコート,40.59752351954927,140.48175882091712,0172-40-2228,無休,弘前駅,,
783,ガッツリラーメン 豚いち 郡山金屋店,https://tabelog.com/fukushima/A0702/A070201/7016968/,3.27,15,9630000,福島県,郡山市,田村町上川原284-88,37.365897613524915,140.39228976348474,024-953-7229,水曜日,安積永盛駅,,https://twitter.com/butamoriichirou
784,カラオケパセラ 上野御徒町店,https://tabelog.com/tokyo/A1311/A131101/13077354/,3.19,23,1100005,東京都,台東区,上野1-20-9,35.70790079665536,139.77262228622368,03-5688-3534,年中無休（不定休あり）,上野広小路駅,http://www.pasela.co.jp/shop/okachimachi/pasela_okachimachi/index.html,
785,麺屋 多華味,https://tabelog.com/hiroshima/A3401/A340126/34021337/,3.44,40,7315128,広島県,広島市佐伯区,五日市中央4-1-2,34.37236911970339,132.3572729538668,082-924-5177,毎週水・木曜日（祝祭日の場合も休業）,佐伯区役所前駅,,https://www.facebook.com/%E9%BA%BA%E5%B1%8B-%E5%A4%9A%E8%8F%AF%E5%91%B3-1097081070338959/
786,麺とび 六方 伊那店,https://tabelog.com/nagano/A2006/A200601/20023500/,3.05,5,3994431,長野県,伊那市,西春近2337-1,35.821435904218184,137.94547769191902,0265-98-9766,不定休,下島駅（ＪＲ）,,
787,ラブメン 本店,https://tabelog.com/okinawa/A4703/A470404/47022556/,3.33,25,9012206,沖縄県,宜野湾市,愛知1-2-16 コーポ伊佐 1F,26.269990884325022,127.76877929828147,098-975-7793,不定休,てだこ浦西駅,,https://www.facebook.com/ラブメン-本店-1026485060838052/
788,がぶがぶらーめん 本店,https://tabelog.com/saga/A4101/A410101/41006329/,3.07,20,8490000,佐賀県,佐賀市,巨勢町大字牛島255-7 1F,33.25682586205119,130.31732484410347,0952-27-3030,木曜日,佐賀駅,,
789,ガッツリラーメン 豚いち いわき鹿島店,https://tabelog.com/fukushima/A0704/A070401/7017410/,3.06,4,9718144,福島県,いわき市,鹿島町久保1-5-12,36.99003399677334,140.90515697536205,0246-38-4129,木曜日,,,
790,ラーメン二郎 三田本店,https://tabelog.com/tokyo/A1314/A131402/13006051/,3.77,1116,1080073,東京都,港区,三田2-16-4,35.64807915181897,139.7415129019302,非公開,日曜・祝日（ほか、臨休あり）,三田駅,,
791,らーめん ましまし亭,https://tabelog.com/kanagawa/A1401/A140302/14070129/,3.12,9,2400065,神奈川県,横浜市保土ケ谷区,和田1-4-18,35.46363820369569,139.5914905199378,不明の為情報お待ちしております,日曜日,和田町駅,,
792,マルナカ,https://tabelog.com/tokyo/A1309/A130905/13011161/,3.65,130,1620814,東京都,新宿区,新小川町8-4,35.70584768700132,139.74105028058327,03-3235-7701,土日祝(※2016年2月から土曜日も休みになりました),飯田橋駅,,
793,麺屋 克,https://tabelog.com/aichi/A2305/A230504/23040657/,3.37,27,4450000,愛知県,西尾市,戸ヶ崎3-16-10,34.883153896601165,137.0625481082332,不明の為情報お待ちしております,火曜日,桜町前駅,,
794,忠見豚次郎,https://tabelog.com/osaka/A2701/A270202/27120787/,3.21,15,5420076,大阪府,大阪市中央区,難波1-5-8,34.6674980352492,135.5018407095661,06-6263-4100,水曜,大阪難波駅,http://ramen-tadami.com/,
795,横浜家系ラーメン ひじり家,https://tabelog.com/miyazaki/A4501/A450101/45008246/,3.14,17,8800936,宮崎県,宮崎市,天満2-5-13,31.897812606941425,131.41433047601407,0986-58-3990,火曜日（祝日の場合翌日）、第一月曜日（祝日の場合第二月曜日）,南宮崎駅,,
796,げんちゃんラーメン,https://tabelog.com/miyagi/A0401/A040103/4015581/,3.42,34,9840073,宮城県,仙台市若林区,荒町135 松屋ビル 1F,38.24930975561145,140.8833127546146,非公開,水曜日定休日　　,愛宕橋駅,,https://twitter.com/@yanlijin1988
797,らーめんふぁんくらぶ 歴史を刻め 松山店,https://tabelog.com/okinawa/A4701/A470101/47024482/,3.27,21,9000032,沖縄県,那覇市,松山2-6-1,26.219908323697034,127.6812672053775,不明の為情報お待ちしております,日曜日 木曜日,美栄橋駅,,https://www.facebook.com/rekishiwokizame/
798,らーめん ブッチャー 静岡小鹿店,https://tabelog.com/shizuoka/A2201/A220101/22022937/,3.26,67,4228021,静岡県,静岡市駿河区,小鹿806-8,34.975260624088406,138.42517875669245,054-208-4457,年中無休,東静岡駅,,https://twitter.com/butceroshika10
799,階杉 ゆめタウン大竹店,https://tabelog.com/hiroshima/A3402/A340203/34021106/,3.39,23,7390622,広島県,大竹市,晴海1-6-1 ゆめタウン大竹店,34.241540209243645,132.2228248655905,0827-57-0111,不定休(ゆめタウン大竹店に準ずる),玖波駅,http://kaisugi.jp/,
800,ラーメン勝盛軒,https://tabelog.com/hokkaido/A0101/A010201/1045541/,3.44,36,0010000,北海道,札幌市北区,新琴似7条13-5-22,43.12131146357497,141.3151239657843,011-788-6339,月曜日,新琴似駅,,
801,麺や飯や 仁,https://tabelog.com/fukushima/A0701/A070102/7016284/,3.03,6,9600424,福島県,伊達市,姥ケ懐3-1,37.81510980755291,140.50156333911036,090-2987-3159,月曜日,向瀬上駅,,
802,らーめんブッチャー 沼津店,https://tabelog.com/shizuoka/A2205/A220501/22025197/,3.28,47,4100022,静岡県,沼津市,大岡1961-1,35.11483091219984,138.86695453007843,055-994-9789,無休,大岡駅,http://maruhide.taisyouken.jp/shop/bucharnumazu/,
803,優勝軒 仙台富沢店,https://tabelog.com/miyagi/A0401/A040105/4011539/,3.06,41,9820014,宮城県,仙台市太白区,大野田4-6-4 ＭＪビルディング1Ｆ,38.21231304952214,140.8771455257537,022-399-8258,無休,富沢駅,https://www.gatten.co.jp/brand/?name=yushoken,
804,楽人,https://tabelog.com/mie/A2401/A240101/24010809/,3.32,88,5140042,三重県,津市,新町3-4-11,34.720730156859084,136.48996008433866,059-213-7012,無休,津新町駅,,
806,ラーメン・つけ麺笑福 米子店,https://tabelog.com/tottori/A3103/A310301/31002183/,3.09,51,6830027,鳥取県,米子市,陰田町656-1,35.41145564106858,133.32075148452475,0859-31-8057,無休,米子駅,http://shoufuku.fu-koku.com/,
807,辰や 金山店,https://tabelog.com/aichi/A2301/A230105/23051902/,3.23,27,4560003,愛知県,名古屋市熱田区,波寄町9-1,35.14059593814821,136.90513798092908,052-882-2244,日曜日,金山駅,http://men-tatsuya.com/index.html,
809,ラーメンだるまや 福大前店,https://tabelog.com/fukuoka/A4001/A400202/40051213/,3.16,16,8140141,福岡県,福岡市城南区,西片江2-2-12,33.54362707200082,130.36170934201374,090-8357-8088,日曜日,福大前駅,,https://twitter.com/ramen_daruma
810,ラーメン ガジロー  岐阜北方店,https://tabelog.com/gifu/A2101/A210105/21014261/,3.20,26,5010455,岐阜県,本巣郡北方町,高屋伊勢田2-47,35.41269385418401,136.69282665479867,058-372-3086,火曜日,穂積駅,,
811,パワースタンド なごやんラーメン,https://tabelog.com/kagawa/A3702/A370202/37005824/,3.08,19,7630043,香川県,丸亀市,通町52-1 通町ビル 1Ｆ,34.28985419502835,133.79643861933343,0877-88-8172,日曜日,丸亀駅,,https://www.facebook.com/pages/%E3%81%AA%E3%81%94%E3%82%84%E3%82%93%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3/228093263883728
812,麺豪 織蔵,https://tabelog.com/niigata/A1501/A150102/15018367/,3.29,29,9591232,新潟県,燕市,井土巻2-235,37.65319082789504,138.93236278276623,0256-55-6742,月曜日(祝日の場合、翌日火曜日)　たまに月・火の連休あり,燕三条駅,,https://www.facebook.com/麺豪-織蔵-1483677201921007/
813,麺処直久 新橋,https://tabelog.com/tokyo/A1301/A130103/13015049/,3.24,154,1050004,東京都,港区,新橋2東口地下街1号 ウィング新橋,35.6665949708654,139.75865979204735,03-3574-7279,年始、施設休館に準ずる,新橋駅,http://www.naokyu.com,
814,麺屋 輝,https://tabelog.com/kochi/A3901/A390101/39006193/,3.08,16,7808052,高知県,高知市,鴨部2-3-20,33.550211263507784,133.50447886551456,088-843-9599,火曜日,蛍橋駅,,
815,ラーメン　極,https://tabelog.com/aichi/A2304/A230402/23056510/,3.22,27,4702102,愛知県,知多郡東浦町,緒川下汐田19-9,34.97721025878635,136.96905681992638,0562-84-5332,無休,緒川駅,,
816,真麺目,https://tabelog.com/saitama/A1104/A110402/11050953/,3.07,6,3490111,埼玉県,蓮田市,東4-5-13 MEGAドンキホーテ蓮田店 1F,35.98012272570261,139.65758014020136,不明の為情報お待ちしております,11:00～20:30,蓮田駅,,
817,麺家 大須賀  須賀川店,https://tabelog.com/fukushima/A0702/A070202/7013135/,3.29,23,9620022,福島県,須賀川市,丸田町40,37.290542403767425,140.36412168344327,0248-72-8228,月曜日,須賀川駅,,
818,ラーメン豚彦 本店,https://tabelog.com/yamanashi/A1901/A190101/19011850/,3.08,12,4093866,山梨県,中巨摩郡昭和町,西条875-1,35.63499015981963,138.54226976825632,不明の為情報お待ちしております,11:00〜15:00<br>17:30〜22:00</br>,国母駅,,
819,優勝軒 天童店,https://tabelog.com/yamagata/A0605/A060501/6005994/,3.02,18,9940012,山形県,天童市,久野本1294-1,38.37469038831052,140.3832768431261,023-652-0766,無休,乱川駅,,
820,らーめん まる氣,https://tabelog.com/osaka/A2701/A270302/27097508/,3.45,46,5550022,大阪府,大阪市西淀川区,柏里3-12-31,34.712880371329746,135.46820224708478,不明の為情報お待ちしております,火曜日,塚本駅,,https://twitter.com/Ra_menMaruki
821,ラーメン専門店 源ＧＥＮ,https://tabelog.com/ibaraki/A0806/A080602/8022032/,3.03,3,3003572,茨城県,結城郡八千代町,菅谷611-2,36.18904939854424,139.8877111307036,不明の為情報お待ちしております,11:00～15:00<br>17:00～22:00</br>,,,
822,ゴル麺。 フィールズ南柏店,https://tabelog.com/chiba/A1203/A120301/12051787/,3.16,13,2770075,千葉県,柏市,南柏中央6-7 フィールズ南柏 3F,35.844772952862364,139.9549644519931,未開通,11:00～15:00<br>17:00～22:00</br>,南柏駅,,
823,ドカ壱,https://tabelog.com/kagawa/A3701/A370101/37005633/,3.34,36,7600052,香川県,高松市,瓦町2-10-11,34.339776375495184,134.05040424968254,087-837-2575,無休,瓦町駅,,
824,ラーメン利,https://tabelog.com/yamaguchi/A3502/A350201/35008537/,3.24,21,7510802,山口県,下関市,勝谷新町1-12-3,34.002065036980476,130.96781107359124,083-227-2829,不定休,新下関駅,http://www.ramen-toshi.com/,
825,麺屋豚道場 ぶた壱,https://tabelog.com/toyama/A1601/A160101/16009366/,3.22,31,9300992,富山県,富山市,新庄町3-5-22,36.69681627858689,137.25244050003315,不明の為情報お待ちしております,"日曜の夜の部（昼の部は営業）
月曜日（祝日の場合も休み）",東新庄駅,,https://twitter.com/butaichi1215
826,G系ラーメン 佐藤ジロー,https://tabelog.com/kanagawa/A1409/A140901/14077834/,3.09,6,2500001,神奈川県,小田原市,扇町2-16-10,35.267917978368025,139.15933625495424,不明の為情報お待ちしております,木曜日,井細田駅,,
827,つけ麺・ラーメンなな屋 岐阜本店,https://tabelog.com/gifu/A2101/A210105/21016977/,3.09,8,5010463,岐阜県,本巣市,小柿813 マリオンガーデン岐阜本店,35.42785339042632,136.67959205595807,058-320-5600,不定休(マリオンガーデン岐阜本店に準ずる),北方真桑駅,,
828,タブー・ザ ボニート 富士店,https://tabelog.com/shizuoka/A2204/A220401/22027959/,3.44,40,4160952,静岡県,富士市,青葉町88,35.15950728231484,138.66237279692203,0545-62-7677,水曜日・木曜日  連休,富士駅,,https://www.facebook.com/ramentaboo
829,夢を語れ 広島,https://tabelog.com/hiroshima/A3401/A340119/34026772/,3.37,25,7300804,広島県,広島市中区,広瀬町6-20,34.3994866762081,132.44704786063946,不明の為情報お待ちしております,※2021年9月5日まで夏季休業,寺町駅,,https://twitter.com/HiroshimaYWK
830,ぶっ豚 仙川店,https://tabelog.com/tokyo/A1326/A132601/13263690/,3.06,7,1820002,東京都,調布市,仙川町1-14-33 秋山ビル 1F,35.66024845393068,139.5852447641305,03-6326-5441,※2021年9月5日まで夏季休業,仙川駅,,https://twitter.com/Button_Bububu
831,俺の生きる道W,https://tabelog.com/ibaraki/A0802/A080201/8026105/,3.03,2,3050005,茨城県,つくば市,天久保3-8-1,36.10476413239843,140.10378345545558,不明の為情報お待ちしております,日曜営業,つくば駅,,https://twitter.com/oremiti_w
832,東京ぶたくらぶ,https://tabelog.com/kanagawa/A1407/A140701/14085445/,3.03,7,2520303,神奈川県,相模原市南区,相模大野3-3-1 ボーノ相模大野 1F,35.53035167295588,139.4352926427678,042-766-1175,不定休,相模大野駅,,https://twitter.com/ebiclub_so
833,野郎ラーメン 栄本店,https://tabelog.com/aichi/A2301/A230103/23079411/,3.01,7,4600003,愛知県,名古屋市中区,錦3-17-19 EXIT NISHIKIビル 南棟 2F,35.170489597368054,136.90612509191118,不明の為情報お待ちしております,無休,栄駅（名古屋）,http://www.yaroramen.com/,https://twitter.com/yaroojisan
834,麺屋 絆,https://tabelog.com/nagano/A2002/A200201/20023392/,3.07,11,3900825,長野県,松本市,並柳3-12-5,36.20641531329423,137.97906717716177,080-4473-0721,月曜日(祝日の場合は翌日),南松本駅,,
835,夢を語れ 札幌,https://tabelog.com/hokkaido/A0101/A010202/1063413/,3.33,23,0650000,北海道,札幌市東区,北15条東2-1-40,43.07939580935324,141.35495758747948,不明の為情報お待ちしております,日曜日,北１３条東駅,,https://twitter.com/YumekataSapporo
836,ラーメン クマジロウ,https://tabelog.com/tochigi/A0901/A090101/9020087/,3.02,4,3210942,栃木県,宇都宮市,峰3-31-28,36.55034907232507,139.91867442430944,不明の為情報お待ちしております,不定休,宇都宮駅,,https://www.instagram.com/kuma.jiro69
837,ラーメン ガチ野郎,https://tabelog.com/gunma/A1001/A100101/10022626/,3.06,6,3710831,群馬県,前橋市,小相木町578-1,36.37322051089314,139.05951476608564,不明の為情報お待ちしております,木曜日,新前橋駅,,
838,麺や 久二郎,https://tabelog.com/kagoshima/A4601/A460101/46011778/,3.11,20,8900053,鹿児島県,鹿児島市,中央町21-33,31.580811832307603,130.5420275159785,090-2519-4947,11:30～14:00  18:00～22:00,都通駅,,
839,麺屋 松,https://tabelog.com/niigata/A1502/A150201/15012151/,3.53,52,9400092,新潟県,長岡市,昭和2-11-18,37.46042107458776,138.84910730599805,0258-31-2244,水曜日（祝日の場合営業し、翌日休業）,北長岡駅,,
840,麺屋 勇三郎,https://tabelog.com/kyoto/A2607/A260702/26031924/,3.23,17,6130035,京都府,久世郡久御山町,下津屋鯛ケ鼻64-2,34.877868213498346,135.73475945763926,0774-45-1588,日曜営業,石清水八幡宮駅,,https://www.facebook.com/people/%E9%BA%BA%E5%B1%8B%E5%8B%87%E4%B8%89%E9%83%8E/100033760734151
841,ラーメン池田屋 福井店,https://tabelog.com/fukui/A1801/A180101/18007518/,3.11,26,9100028,福井県,福井市,学園2-6-1,36.06894837306274,136.19927326253554,不明の為情報お待ちしております,日曜日,福大前西福井駅,,https://twitter.com/yoshi10050907
842,"中華食堂 きずな ",https://tabelog.com/tokyo/A1310/A131002/13249570/,3.07,11,1010032,東京都,千代田区,岩本町3-3-1 1F,35.694784764756356,139.77635508010158,080-9538-8143,日曜日,岩本町駅,,
843,麺屋 一匹狼,https://tabelog.com/aomori/A0203/A020303/2011082/,3.06,8,0392189,青森県,上北郡おいらせ町,青葉5-50-197,40.65233186089612,141.37442993897477,0176-52-2432,日曜,向山駅,,
844,篠寛ジロー,https://tabelog.com/shimane/A3202/A320201/32006274/,3.00,2,6930024,島根県,出雲市,塩冶神前4-10-2 平尾ビル 1F,35.350526220108605,132.75816379045438,0853-22-8138,日曜,出雲市駅,,
